TIME,LABEL
1072.576000000,New Point
1072.756000000,New Point
1072.948000000,New Point
1073.288000000,New Point
1073.476000000,New Point
1073.782000000,New Point
1074.092000000,New Point
1074.276000000,New Point
1074.566000000,New Point
1074.788000000,New Point
1074.978000000,New Point
1075.268000000,New Point
1075.464000000,New Point
1075.742000000,New Point
1076.090000000,New Point
1076.258000000,New Point
1076.554000000,New Point
1076.774000000,New Point
1076.954000000,New Point
