1069.628000000,New Point
1069.860000000,New Point
1070.020000000,New Point
1070.352000000,New Point
1070.528000000,New Point
1070.832000000,New Point
1071.200000000,New Point
1071.388000000,New Point
1071.708000000,New Point
1071.884000000,New Point
1072.052000000,New Point
1072.376000000,New Point
1072.556000000,New Point
1072.876000000,New Point
1073.220000000,New Point
1073.424000000,New Point
1073.752000000,New Point
1073.944000000,New Point
1074.088000000,New Point
