3447.924
3448.104
3448.26
3448.572
3448.71
3449.016
3449.346
3449.502
3449.856
3450.018
3450.198
3450.516
3450.66
3450.99
3451.338
3451.524
3456.262
3456.448
3456.61
3456.924
3457.116
3457.38
3457.704
3457.914
3458.194
3458.398
3458.562
3458.85
3459.02
3459.316
3459.64
3459.842
3460.126
3460.314
3460.462
3460.772
3460.958
3461.258
3461.57
3461.764
