,0
LS401,1.0000071344143435
LS405,0.9999895640837944
LS406,1.000008645142067
LS407,0.9999952828639644
LS408,0.9999919318230626
VN101,1.0
VN102,0.9999907454976171
VN103,1.0000053156906195
VN104,0.999998439884539
VN105,1.0000026499597885
VN106,1.0000119331519108
VN108,1.0000049738354266
VN107,1.000002210900076
