devID,s_corr0,s_corr_offset,s_offset_samples,s_offset_time,Length_xcorr_samples,Length_xcorr_time,auto_offset_time,Full_CCC
VA308,0.025188344028054775,0.45508947827018764,340,1.360000000001662,12801,51.20400000006258,1.360000000001662,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1b5679040>, <matplotlib.lines.Line2D object at 0x1b566af70>)"
BR606,0.00298453461280193,0.365353306663781,177,0.7080000000008653,12801,51.20400000006258,0.7080000000008653,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1b6cd6a30>, <matplotlib.lines.Line2D object at 0x1b6cd6970>)"
LS402,0.15223180982645493,0.4737010681110406,388,1.5520000000018968,12801,51.20400000006258,1.5520000000018968,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1b8703c40>, <matplotlib.lines.Line2D object at 0x1b8703b80>)"
LS406,0.06458538543346001,0.3730758845836805,381,1.5240000000018625,12801,51.20400000006258,1.5240000000018625,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1ba1451f0>, <matplotlib.lines.Line2D object at 0x1ba145130>)"
VN207,0.0303742953508111,0.4581855979559226,283,1.1320000000013835,12801,51.20400000006258,1.1320000000013835,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1bb7b13d0>, <matplotlib.lines.Line2D object at 0x1bb7b1310>)"
LS403,0.12400096976712587,0.4889844094368965,172,0.6880000000008408,12801,51.20400000006258,0.6880000000008408,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1bd25db80>, <matplotlib.lines.Line2D object at 0x1bd25dac0>)"
PC705,0.09902407585933529,0.13178497298134453,1304,5.216000000006375,12801,51.20400000006258,5.216000000006375,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1bee19310>, <matplotlib.lines.Line2D object at 0x1bee19250>)"
LS408,0.003211680620274054,0.5381495963482789,461,1.8440000000022536,12801,51.20400000006258,1.8440000000022536,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1c06c1f70>, <matplotlib.lines.Line2D object at 0x1c06c1eb0>)"
VA305,0.012580009362958553,0.42480438844666635,144,0.576000000000704,12801,51.20400000006258,0.576000000000704,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1c20bd610>, <matplotlib.lines.Line2D object at 0x1c20bd550>)"
VA306,0.1398420850259663,0.4077655392073106,185,0.7400000000009044,12801,51.20400000006258,0.7400000000009044,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1c3ce9dc0>, <matplotlib.lines.Line2D object at 0x1c3ce9d00>)"
PC703,0.0029086408545354664,0.6204689558290997,340,1.360000000001662,12801,51.20400000006258,1.360000000001662,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1c54e7490>, <matplotlib.lines.Line2D object at 0x1c54e73d0>)"
LS404,0.10232258187303575,0.26090921058792815,468,1.8720000000022878,12801,51.20400000006258,1.8720000000022878,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1c6e60250>, <matplotlib.lines.Line2D object at 0x1c6e60190>)"
VA307,0.021739773726673912,0.5039105211399307,753,3.012000000003681,12801,51.20400000006258,3.012000000003681,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1cb74a970>, <matplotlib.lines.Line2D object at 0x1cb74a8b0>)"
LS410,0.005353789033301884,0.5030130979572408,472,1.8880000000023074,12801,51.20400000006258,1.8880000000023074,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1ccdc37c0>, <matplotlib.lines.Line2D object at 0x1c8f5b910>)"
VN208,0.006746435960873034,0.7232264047569864,257,1.0280000000012564,12801,51.20400000006258,1.0280000000012564,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1b00aa2e0>, <matplotlib.lines.Line2D object at 0x1b00aaeb0>)"
BR605,0.01932121662035509,0.4209060312493824,473,1.8920000000023123,12801,51.20400000006258,1.8920000000023123,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1c2d82430>, <matplotlib.lines.Line2D object at 0x1c2d82370>)"
VN104,0.10759726400938861,0.12593469978972405,732,2.9280000000035784,12801,51.20400000006258,2.9280000000035784,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1be914be0>, <matplotlib.lines.Line2D object at 0x1be914b20>)"
LS405,0.005917880872773273,0.4782454164890306,596,2.3840000000029136,12801,51.20400000006258,2.3840000000029136,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1abc2d9a0>, <matplotlib.lines.Line2D object at 0x1abc2d8e0>)"
BR604,0.09876902328150197,0.1217237945761675,613,2.4520000000029967,12801,51.20400000006258,2.4520000000029967,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1a6f19100>, <matplotlib.lines.Line2D object at 0x1a6f19040>)"
VN204,0.0036248389947867833,0.6545706645340018,269,1.076000000001315,12801,51.20400000006258,1.076000000001315,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1a887f790>, <matplotlib.lines.Line2D object at 0x1a887f6d0>)"
VN209,0.10156924892299697,0.12314990489273103,932,3.728000000004556,12801,51.20400000006258,3.728000000004556,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1aa4c2610>, <matplotlib.lines.Line2D object at 0x1aa4c2550>)"
WW501,0.10167906824593446,0.12633646962621217,103,0.4120000000005035,12801,51.20400000006258,0.4120000000005035,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1abf453d0>, <matplotlib.lines.Line2D object at 0x1abf45310>)"
VN108,0.1268234600161378,0.3937687836070505,192,0.7680000000009386,12801,51.20400000006258,0.7680000000009386,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1ad7fba60>, <matplotlib.lines.Line2D object at 0x1ad7fb9a0>)"
VN203,0.0073634065438219175,0.664823364648104,258,1.0320000000012612,12801,51.20400000006258,1.0320000000012612,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1c9223190>, <matplotlib.lines.Line2D object at 0x1c92230d0>)"
VN103,0.01044969389228414,0.3881981400511185,394,1.576000000001926,12801,51.20400000006258,1.576000000001926,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1caac0fa0>, <matplotlib.lines.Line2D object at 0x1caac0ee0>)"
WW506,0.02755216738356418,0.4574166738474635,-147,-0.5880000000007186,12801,51.20400000006258,-0.5880000000007186,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1ce02b820>, <matplotlib.lines.Line2D object at 0x1ce02b760>)"
LS401,0.04479452423507638,0.5204485055179507,222,0.8880000000010853,12801,51.20400000006258,0.8880000000010853,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1cf690f70>, <matplotlib.lines.Line2D object at 0x1cf690eb0>)"
WW505,0.25029116927755357,0.5136884734544527,190,0.7600000000009288,12801,51.20400000006258,0.7600000000009288,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d0e80520>, <matplotlib.lines.Line2D object at 0x1d0e80460>)"
WW502,0.010700104521431225,0.5521097886146585,313,1.2520000000015301,12801,51.20400000006258,1.2520000000015301,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d24dfca0>, <matplotlib.lines.Line2D object at 0x1d24dfbe0>)"
VA302,0.10758367814530656,0.12379271415913463,-362,-1.4480000000017696,12801,51.20400000006258,-1.4480000000017696,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d3b50520>, <matplotlib.lines.Line2D object at 0x1d3b50460>)"
VA303,0.09318985375601606,0.12270412609521213,2173,8.692000000010623,12801,51.20400000006258,8.692000000010623,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d51bdb20>, <matplotlib.lines.Line2D object at 0x1d51bda60>)"
VN210,0.009729878732549256,0.31044591912246494,2699,10.796000000013194,12801,51.20400000006258,10.796000000013194,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d6843100>, <matplotlib.lines.Line2D object at 0x1d6843040>)"
VN105,0.002206544083537377,0.5978214443925333,332,1.328000000001623,12801,51.20400000006258,1.328000000001623,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d7eb3ca0>, <matplotlib.lines.Line2D object at 0x1d7eb3be0>)"
VN106,0.15221079000475213,0.5670059375938713,181,0.7240000000008848,12801,51.20400000006258,0.7240000000008848,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d952e910>, <matplotlib.lines.Line2D object at 0x1d952e850>)"
VN205,0.0051104776074416955,0.4025647713308349,252,1.008000000001232,12801,51.20400000006258,1.008000000001232,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1dab9afa0>, <matplotlib.lines.Line2D object at 0x1dab9af40>)"
PC704,0.0056823143200545444,0.30091771549243684,-28,-0.11200000000013688,12801,51.20400000006258,-0.11200000000013688,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1dc2146d0>, <matplotlib.lines.Line2D object at 0x1dc214610>)"
VN201,0.005854727976086456,0.43021723995362693,401,1.6040000000019603,12801,51.20400000006258,1.6040000000019603,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1dd88c490>, <matplotlib.lines.Line2D object at 0x1dd88c3d0>)"
VA301,0.0030307703935505176,0.5323589246039607,-34,-0.1360000000001662,12801,51.20400000006258,-0.1360000000001662,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1deefabb0>, <matplotlib.lines.Line2D object at 0x1deefaaf0>)"
WW507,0.0022326774925411365,0.32479073936170627,176,0.7040000000008604,12801,51.20400000006258,0.7040000000008604,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e05734c0>, <matplotlib.lines.Line2D object at 0x1e0573400>)"
BR601,0.04726947233234614,0.4122952400983623,64,0.25600000000031287,12801,51.20400000006258,0.25600000000031287,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e1bed0d0>, <matplotlib.lines.Line2D object at 0x1e1bdffd0>)"
BR602,0.015634472120842974,0.4684922884822966,248,0.9920000000012124,12801,51.20400000006258,0.9920000000012124,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e3258820>, <matplotlib.lines.Line2D object at 0x1e3258760>)"
BR603,0.014955554865642666,0.3002040351414653,4478,17.91200000002189,12801,51.20400000006258,17.91200000002189,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e488d820>, <matplotlib.lines.Line2D object at 0x1e488d760>)"
VN107,0.11083344932651416,0.1201278447582377,-235,-0.9400000000011488,12801,51.20400000006258,-0.9400000000011488,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e5f07460>, <matplotlib.lines.Line2D object at 0x1e5f073a0>)"
PC702,0.003610570104996673,0.3872161896025017,399,1.5960000000019505,12801,51.20400000006258,1.5960000000019505,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e7577b50>, <matplotlib.lines.Line2D object at 0x1e7577a90>)"
VA304,0.0068197141600729065,0.5755616193324172,259,1.0360000000012661,12801,51.20400000006258,1.0360000000012661,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e8bfa280>, <matplotlib.lines.Line2D object at 0x1e8bfa1c0>)"
PC701,0.03190472350339144,0.433823616898023,281,1.1240000000013737,12801,51.20400000006258,1.1240000000013737,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1ea26f1f0>, <matplotlib.lines.Line2D object at 0x1ea26f130>)"
PC707,0.11503915482345779,0.3615433812210599,100,0.40000000000048885,12801,51.20400000006258,0.40000000000048885,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1eb8de760>, <matplotlib.lines.Line2D object at 0x1eb8de6a0>)"
WW503,0.04114010767737746,0.3197866449708404,558,2.232000000002728,12801,51.20400000006258,2.232000000002728,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1ecf5c520>, <matplotlib.lines.Line2D object at 0x1ecf5c460>)"
WW504,0.004417468769043174,0.38595029214486276,170,0.680000000000831,12801,51.20400000006258,0.680000000000831,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1ee5d8310>, <matplotlib.lines.Line2D object at 0x1ee5d8250>)"
VN101,0.0032639771976562927,0.3937440761170018,586,2.3440000000028647,12801,51.20400000006258,2.3440000000028647,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1efc41be0>, <matplotlib.lines.Line2D object at 0x1efc41b20>)"
VN102,0.0030960522024062673,0.5777363346221814,443,1.7720000000021656,12801,51.20400000006258,1.7720000000021656,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1f12c4340>, <matplotlib.lines.Line2D object at 0x1f12c4280>)"
BR607,0.005293579746397839,0.46667936751093236,318,1.2720000000015546,12801,51.20400000006258,1.2720000000015546,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1f293f100>, <matplotlib.lines.Line2D object at 0x1f293f040>)"
VN202,0.1006814290550602,0.12149492917577519,777,3.1080000000037984,12801,51.20400000006258,3.1080000000037984,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1f3fab820>, <matplotlib.lines.Line2D object at 0x1f3fab760>)"
VN206,0.12642752790196446,0.2730474534811791,266,1.0640000000013004,12801,51.20400000006258,1.0640000000013004,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1f56274c0>, <matplotlib.lines.Line2D object at 0x1f5627400>)"
LS407,0.004675170064536415,0.4573569811856018,702,2.8080000000034318,12801,51.20400000006258,2.8080000000034318,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1f6c97c70>, <matplotlib.lines.Line2D object at 0x1f6c97bb0>)"
