devID,s_corr0,s_corr_offset,s_offset_samples,s_offset_time,Length_xcorr_samples,Length_xcorr_time,auto_offset_time,Full_CCC,dt_offset,synch_dev_time
VA302,0.10758367814530656,,-362,,12801,51.20400000006258,-1.4480000000017696,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d3b50520>, <matplotlib.lines.Line2D object at 0x1d3b50460>)",,
VA303,0.09318985375601606,,2173,,12801,51.20400000006258,8.692000000010623,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d51bdb20>, <matplotlib.lines.Line2D object at 0x1d51bda60>)",,
VN210,0.009729878732549256,0.2860019275404046,323,1.26171875,12801,51.20400000006258,10.796000000013194,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d6843100>, <matplotlib.lines.Line2D object at 0x1d6843040>)",2023-02-15 10:25:17.261718750+00:00,2023-02-15 10:25:02.261718750+00:00
VN105,0.002206544083537377,0.5978214443925333,332,1.328000000001623,12801,51.20400000006258,1.328000000001623,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d7eb3ca0>, <matplotlib.lines.Line2D object at 0x1d7eb3be0>)",,2023-02-15 10:25:02.328000+00:00
VN106,0.15221079000475213,0.5670059375938713,181,0.7240000000008848,12801,51.20400000006258,0.7240000000008848,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1d952e910>, <matplotlib.lines.Line2D object at 0x1d952e850>)",,2023-02-15 10:25:01.724000+00:00
VN205,0.0051104776074416955,0.4025647713308349,252,1.008000000001232,12801,51.20400000006258,1.008000000001232,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1dab9afa0>, <matplotlib.lines.Line2D object at 0x1dab9af40>)",,2023-02-15 10:25:02.008000+00:00
PC704,0.0056823143200545444,0.30091771549243684,-28,-0.11200000000013688,12801,51.20400000006258,-0.11200000000013688,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1dc2146d0>, <matplotlib.lines.Line2D object at 0x1dc214610>)",,2023-02-15 10:25:00.888000+00:00
VN201,0.005854727976086456,0.43021723995362693,401,1.6040000000019603,12801,51.20400000006258,1.6040000000019603,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1dd88c490>, <matplotlib.lines.Line2D object at 0x1dd88c3d0>)",,2023-02-15 10:25:02.604000+00:00
VA301,0.0030307703935505176,0.5323589246039607,-34,-0.1360000000001662,12801,51.20400000006258,-0.1360000000001662,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1deefabb0>, <matplotlib.lines.Line2D object at 0x1deefaaf0>)",,2023-02-15 10:25:00.864000+00:00
WW507,0.0022326774925411365,0.32479073936170627,176,0.7040000000008604,12801,51.20400000006258,0.7040000000008604,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e05734c0>, <matplotlib.lines.Line2D object at 0x1e0573400>)",,2023-02-15 10:25:01.704000+00:00
BR601,0.04726947233234614,0.4122952400983623,64,0.25600000000031287,12801,51.20400000006258,0.25600000000031287,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e1bed0d0>, <matplotlib.lines.Line2D object at 0x1e1bdffd0>)",,2023-02-15 10:25:01.256000+00:00
BR602,0.015634472120842974,0.4684922884822966,248,0.9920000000012124,12801,51.20400000006258,0.9920000000012124,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e3258820>, <matplotlib.lines.Line2D object at 0x1e3258760>)",,2023-02-15 10:25:01.992000+00:00
BR603,0.014955554865642666,,4478,,12801,51.20400000006258,17.91200000002189,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e488d820>, <matplotlib.lines.Line2D object at 0x1e488d760>)",,
VN107,0.11083344932651416,,-235,,12801,51.20400000006258,-0.9400000000011488,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e5f07460>, <matplotlib.lines.Line2D object at 0x1e5f073a0>)",,
PC702,0.003610570104996673,0.3872161896025017,399,1.5960000000019505,12801,51.20400000006258,1.5960000000019505,"(array([-6400, -6399, -6398, ...,  6398,  6399,  6400]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x1e7577b50>, <matplotlib.lines.Line2D object at 0x1e7577a90>)",,2023-02-15 10:25:02.596000+00:00
