devID,s_corr0,s_corr_offset,s_offset_samples,s_offset_time,Length_xcorr_samples,Length_xcorr_time,auto_offset_time,Full_CCC
WW502,0.009819327168642934,0.4770463040230439,-143,-0.5719999999986669,20481,81.92399999980907,-0.5719999999986669,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x44cb6ae50>, <matplotlib.lines.Line2D object at 0x44cb6ad90>)"
VN204,0.006836939029845264,0.4768663821713733,-707,-2.827999999993409,20481,81.92399999980907,-2.827999999993409,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x44ee9c910>, <matplotlib.lines.Line2D object at 0x44ee9c850>)"
LS403,0.04535960794020849,0.3929543529682794,-405,-1.6199999999962245,20481,81.92399999980907,-1.6199999999962245,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4511de160>, <matplotlib.lines.Line2D object at 0x4511de0a0>)"
VN104,0.010981436495702695,0.5935597433443341,-275,-1.0999999999974364,20481,81.92399999980907,-1.0999999999974364,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x45350dc40>, <matplotlib.lines.Line2D object at 0x45350db80>)"
WW505,0.1204837552763979,0.4205078375603273,-384,-1.5359999999964202,20481,81.92399999980907,-1.5359999999964202,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x45584ae50>, <matplotlib.lines.Line2D object at 0x45584ad90>)"
LS406,0.01542830356847941,0.4278828117103444,-109,-0.43599999999898387,20481,81.92399999980907,-0.43599999999898387,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x457b897c0>, <matplotlib.lines.Line2D object at 0x457b89700>)"
PC705,0.07899277387574695,0.11575354975275944,-2404,-9.61599999997759,20481,81.92399999980907,-9.61599999997759,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x459ec4cd0>, <matplotlib.lines.Line2D object at 0x459ec4c10>)"
VN209,0.08930511756533349,0.11210490801022814,-163,-0.6519999999984805,20481,81.92399999980907,-0.6519999999984805,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x45c203940>, <matplotlib.lines.Line2D object at 0x45c203880>)"
LS405,0.009909259422986616,0.5256689906518146,-282,-1.127999999997371,20481,81.92399999980907,-1.127999999997371,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x45e53de50>, <matplotlib.lines.Line2D object at 0x45e53dd90>)"
VA303,0.07729030545071121,0.0995777665074856,3208,12.831999999970094,20481,81.92399999980907,12.831999999970094,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x46087e8e0>, <matplotlib.lines.Line2D object at 0x46087e820>)"
