devID,s_corr0,s_corr_offset,s_offset_samples,s_offset_time,Length_xcorr_samples,Length_xcorr_time,auto_offset_time,Full_CCC
VN205,0.005780374000525362,0.44991762208614555,-241,-0.9640000000011781,20481,81.92400000010012,-0.9640000000011781,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x24b71afd0>, <matplotlib.lines.Line2D object at 0x24b71af10>)"
VA301,0.0034978885363248936,0.502500509140364,-48,-0.19200000000023465,20481,81.92400000010012,-0.19200000000023465,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x28cc77e80>, <matplotlib.lines.Line2D object at 0x28cc77dc0>)"
WW506,0.023292543723176982,0.5457013015740312,-138,-0.5520000000006746,20481,81.92400000010012,-0.5520000000006746,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x28f674580>, <matplotlib.lines.Line2D object at 0x28f6744c0>)"
WW501,0.06565573430781087,0.3217841476093672,-17,-0.0680000000000831,20481,81.92400000010012,-0.0680000000000831,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x291d1fa00>, <matplotlib.lines.Line2D object at 0x291d1f940>)"
VN209,0.06684944102959188,0.19189593349239872,-1649,-6.596000000008061,20481,81.92400000010012,-6.596000000008061,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x294418520>, <matplotlib.lines.Line2D object at 0x294418460>)"
PC701,0.095380319769462,0.15210899998366295,1229,4.916000000006008,20481,81.92400000010012,4.916000000006008,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x296d08190>, <matplotlib.lines.Line2D object at 0x296d080d0>)"
VN210,0.01388532234408208,0.31373463259810314,-129,-0.5160000000006306,20481,81.92400000010012,-0.5160000000006306,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2993b64f0>, <matplotlib.lines.Line2D object at 0x2993b6430>)"
VN208,0.043850547075761324,0.5482782895564193,-172,-0.6880000000008408,20481,81.92400000010012,-0.6880000000008408,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x29b9ef0a0>, <matplotlib.lines.Line2D object at 0x29b9e1fa0>)"
LS403,0.08712731090126313,0.45014633029746737,-221,-0.8840000000010804,20481,81.92400000010012,-0.8840000000010804,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x29e09b640>, <matplotlib.lines.Line2D object at 0x29e09b580>)"
BR605,0.04431421360441814,0.38152090939946426,-321,-1.2840000000015692,20481,81.92400000010012,-1.2840000000015692,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2a064e9a0>, <matplotlib.lines.Line2D object at 0x2a064e8e0>)"
VN207,0.05716010694699703,0.5308162849433056,-18,-0.072000000000088,20481,81.92400000010012,-0.072000000000088,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2a2f8b550>, <matplotlib.lines.Line2D object at 0x2a2f8b490>)"
WW503,0.0323768592814691,0.4200663486828794,36,0.144000000000176,20481,81.92400000010012,0.144000000000176,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2a56c4a60>, <matplotlib.lines.Line2D object at 0x2a56c49a0>)"
VN201,0.006681178401345278,0.407743707627078,-236,-0.9440000000011537,20481,81.92400000010012,-0.9440000000011537,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2a7d7eee0>, <matplotlib.lines.Line2D object at 0x2a7d7ee20>)"
LS402,0.025615561940217652,0.4296321061473311,-37,-0.14800000000018088,20481,81.92400000010012,-0.14800000000018088,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2aa33c970>, <matplotlib.lines.Line2D object at 0x2aa33c8b0>)"
LS408,0.025249657044817585,0.4187428943716703,65,0.26000000000031775,20481,81.92400000010012,0.26000000000031775,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2aca38df0>, <matplotlib.lines.Line2D object at 0x2aca38d30>)"
WW505,0.00443594061756748,0.4222803768474757,1313,5.252000000006419,20481,81.92400000010012,5.252000000006419,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2aefc3220>, <matplotlib.lines.Line2D object at 0x2aefc3160>)"
LS404,0.1457283701148855,0.2723223006085535,-133,-0.5320000000006502,20481,81.92400000010012,-0.5320000000006502,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2b1431ee0>, <matplotlib.lines.Line2D object at 0x2b1431e20>)"
VA307,0.01755080591883624,0.5043080328579014,54,0.21600000000026398,20481,81.92400000010012,0.21600000000026398,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2b3a3a4c0>, <matplotlib.lines.Line2D object at 0x2b3a3a400>)"
BR604,0.002869249483815749,0.3447323515605065,1330,5.320000000006502,20481,81.92400000010012,5.320000000006502,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2b6333940>, <matplotlib.lines.Line2D object at 0x2b6333880>)"
VA302,0.030504343636195565,0.4095228709969549,-141,-0.5640000000006893,20481,81.92400000010012,-0.5640000000006893,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2b88afca0>, <matplotlib.lines.Line2D object at 0x2b88afbe0>)"
PC704,0.2261267918109896,0.4422684701653248,-541,-2.1640000000026447,20481,81.92400000010012,-2.1640000000026447,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2bad37160>, <matplotlib.lines.Line2D object at 0x2bad370a0>)"
LS401,0.005255962603386784,0.38435697919425077,1320,5.280000000006453,20481,81.92400000010012,5.280000000006453,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2bd2aa730>, <matplotlib.lines.Line2D object at 0x2bd2aa670>)"
VA304,0.008697302700456263,0.48919276705286036,-252,-1.008000000001232,20481,81.92400000010012,-1.008000000001232,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2bf768310>, <matplotlib.lines.Line2D object at 0x2bf768250>)"
BR601,0.023074408905630492,0.5602276562872837,-302,-1.2080000000014763,20481,81.92400000010012,-1.2080000000014763,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2c1d56f10>, <matplotlib.lines.Line2D object at 0x2c1d56e50>)"
VN103,0.00946124036773178,0.428025783962506,58,0.23200000000028353,20481,81.92400000010012,0.23200000000028353,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2c4217910>, <matplotlib.lines.Line2D object at 0x2c4217850>)"
LS407,0.01301936904031399,0.4956696379961309,515,2.0600000000025176,20481,81.92400000010012,2.0600000000025176,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2c67cff40>, <matplotlib.lines.Line2D object at 0x2c67cfe80>)"
VA306,0.08250768689164623,0.2249124120496106,1820,7.280000000008897,20481,81.92400000010012,7.280000000008897,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2c8bd2430>, <matplotlib.lines.Line2D object at 0x2c8bd2370>)"
VN106,0.08802703960187996,0.28196766745312524,-10,-0.040000000000048885,20481,81.92400000010012,-0.040000000000048885,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2cb183e20>, <matplotlib.lines.Line2D object at 0x2cb183d60>)"
PC705,0.02302495982595152,0.5342527154738445,-41,-0.16400000000020043,20481,81.92400000010012,-0.16400000000020043,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2cd64f1c0>, <matplotlib.lines.Line2D object at 0x2cd64f100>)"
VA303,0.12936593960549625,0.4408293895113515,-157,-0.6280000000007675,20481,81.92400000010012,-0.6280000000007675,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2cfd89760>, <matplotlib.lines.Line2D object at 0x2cfd896a0>)"
VA308,0.033073067597781766,0.4489755163341916,-501,-2.004000000002449,20481,81.92400000010012,-2.004000000002449,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x2d2245ac0>, <matplotlib.lines.Line2D object at 0x2d2245a00>)"
