devID,s_corr0,s_corr_offset,s_offset_samples,s_offset_time,Length_xcorr_samples,Length_xcorr_time,auto_offset_time,Full_CCC
LS402,0.034628732808307826,0.4470230271826441,-105,-0.4200000000005133,20481,81.92400000010012,-0.4200000000005133,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x3212d1af0>, <matplotlib.lines.Line2D object at 0x3212d1a30>)"
VA306,0.012607880594531324,0.6727006914253281,-101,-0.40400000000049374,20481,81.92400000010012,-0.40400000000049374,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x323b082e0>, <matplotlib.lines.Line2D object at 0x323b08220>)"
LS407,0.10839054684680148,0.4365921448736103,32,0.12800000000015643,20481,81.92400000010012,0.12800000000015643,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x325f05520>, <matplotlib.lines.Line2D object at 0x325f05460>)"
LS404,0.07591161325761892,0.21732426166311067,30,0.12000000000014666,20481,81.92400000010012,0.12000000000014666,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x3284b7df0>, <matplotlib.lines.Line2D object at 0x3284b7d30>)"
VA307,0.09841952833260642,0.3962959987192237,28,0.11200000000013688,20481,81.92400000010012,0.11200000000013688,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x32a983250>, <matplotlib.lines.Line2D object at 0x32a983190>)"
VN104,0.053713236239318445,0.5143996908842662,-239,-0.9560000000011684,20481,81.92400000010012,-0.9560000000011684,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x32e37c6d0>, <matplotlib.lines.Line2D object at 0x32e37c610>)"
VN208,0.007420899947831906,0.5882105570734056,-261,-1.044000000001276,20481,81.92400000010012,-1.044000000001276,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x3309ba160>, <matplotlib.lines.Line2D object at 0x3309ba0a0>)"
VA301,0.0036419865417951585,0.36227710634977844,-78,-0.3120000000003813,20481,81.92400000010012,-0.3120000000003813,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x332e35400>, <matplotlib.lines.Line2D object at 0x332e35340>)"
PC702,0.00449619299216677,0.5089527355816152,-38,-0.15200000000018576,20481,81.92400000010012,-0.15200000000018576,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x3355ece50>, <matplotlib.lines.Line2D object at 0x3355ecd90>)"
VA303,0.08060454871141289,0.09760727380655822,-409,-1.6360000000019994,20481,81.92400000010012,-1.6360000000019994,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x337a793a0>, <matplotlib.lines.Line2D object at 0x337a792e0>)"
VN101,0.0025105487664516665,0.43031780171001516,142,0.5680000000006942,20481,81.92400000010012,0.5680000000006942,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x33a128d60>, <matplotlib.lines.Line2D object at 0x33a128ca0>)"
VN107,0.009331719676440985,0.3993979860529815,-267,-1.0680000000013052,20481,81.92400000010012,-1.0680000000013052,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x33c9323d0>, <matplotlib.lines.Line2D object at 0x33c932310>)"
VN202,0.039691654098625954,0.5668359164451042,-176,-0.7040000000008604,20481,81.92400000010012,-0.7040000000008604,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x33ef63d00>, <matplotlib.lines.Line2D object at 0x33ef63c40>)"
VN102,0.004464283000559805,0.49385745677650605,596,2.3840000000029136,20481,81.92400000010012,2.3840000000029136,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x34142d250>, <matplotlib.lines.Line2D object at 0x34142d190>)"
VN201,0.004441194316295964,0.3474292970149541,-99,-0.39600000000048396,20481,81.92400000010012,-0.39600000000048396,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x3438dd940>, <matplotlib.lines.Line2D object at 0x3438dd880>)"
PC704,0.009447585204871082,0.3873593001754681,1372,5.488000000006707,20481,81.92400000010012,5.488000000006707,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x3560264f0>, <matplotlib.lines.Line2D object at 0x356026430>)"
