devID,s_corr0,s_corr_offset,s_offset_samples,s_offset_time,Length_xcorr_samples,Length_xcorr_time,auto_offset_time,Full_CCC,dt_offset,synch_dev_time
WW502,0.009819327168642934,0.4770463040230439,-143,-0.5719999999986669,20481,81.92399999980907,-0.5719999999986669,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x44cb6ae50>, <matplotlib.lines.Line2D object at 0x44cb6ad90>)",,2023-02-18 15:10:30.428000+00:00
VN204,0.006836939029845264,0.4768663821713733,-707,-2.827999999993409,20481,81.92399999980907,-2.827999999993409,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x44ee9c910>, <matplotlib.lines.Line2D object at 0x44ee9c850>)",,2023-02-18 15:10:28.172000+00:00
LS403,0.04535960794020849,0.02725089701940778,-405,-2.31640625,20481,81.92399999980907,-1.6199999999962245,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4511de160>, <matplotlib.lines.Line2D object at 0x4511de0a0>)",2023-02-18 15:10:52.683593750+00:00,2023-02-18 15:10:28.683593750+00:00
VN104,0.010981436495702695,0.5935597433443341,-275,-1.0999999999974364,20481,81.92399999980907,-1.0999999999974364,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x45350dc40>, <matplotlib.lines.Line2D object at 0x45350db80>)",,2023-02-18 15:10:29.900000+00:00
WW505,0.1204837552763979,0.4205078375603273,-384,-1.5359999999964202,20481,81.92399999980907,-1.5359999999964202,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x45584ae50>, <matplotlib.lines.Line2D object at 0x45584ad90>)",,2023-02-18 15:10:29.464000+00:00
LS406,0.01542830356847941,0.018570643493209173,-109,-1.125,20481,81.92399999980907,-0.43599999999898387,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x457b897c0>, <matplotlib.lines.Line2D object at 0x457b89700>)",2023-02-18 15:10:53.875000+00:00,2023-02-18 15:10:29.875000+00:00
PC705,0.07899277387574695,,-2404,,20481,81.92399999980907,-9.61599999997759,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x459ec4cd0>, <matplotlib.lines.Line2D object at 0x459ec4c10>)",,
VN209,0.08930511756533349,,-163,,20481,81.92399999980907,-0.6519999999984805,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x45c203940>, <matplotlib.lines.Line2D object at 0x45c203880>)",,
LS405,0.009909259422986616,0.5256689906518146,-282,-1.127999999997371,20481,81.92399999980907,-1.127999999997371,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x45e53de50>, <matplotlib.lines.Line2D object at 0x45e53dd90>)",,2023-02-18 15:10:29.872000+00:00
VA303,0.07729030545071121,,3208,,20481,81.92399999980907,12.831999999970094,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x46087e8e0>, <matplotlib.lines.Line2D object at 0x46087e820>)",,
BR601,0.007411589980656203,0.030456481373906878,-330,-2.03515625,20481,81.92399999980907,-1.3199999999969236,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x462bc0400>, <matplotlib.lines.Line2D object at 0x462bc0340>)",2023-02-18 15:10:52.964843750+00:00,2023-02-18 15:10:28.964843750+00:00
BR602,0.018062305760138616,0.018519901131461732,1162,-1.8046875,20481,81.92399999980907,4.6479999999891675,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x464efa670>, <matplotlib.lines.Line2D object at 0x464efa5b0>)",2023-02-18 15:10:53.195312500+00:00,2023-02-18 15:10:29.195312500+00:00
VN210,0.20261907020278067,0.08424428595646238,-3,-0.6875,20481,81.92399999980907,-0.011999999999972033,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x467239370>, <matplotlib.lines.Line2D object at 0x4672392b0>)",2023-02-18 15:10:54.312500+00:00,2023-02-18 15:10:30.312500+00:00
VN105,0.003597334463190189,0.44458567846948754,-296,-1.1839999999972406,20481,81.92399999980907,-1.1839999999972406,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4695756d0>, <matplotlib.lines.Line2D object at 0x469575610>)",,2023-02-18 15:10:29.816000+00:00
VA307,0.01146443372797006,0.44962376842896484,-231,-0.9239999999978465,20481,81.92399999980907,-0.9239999999978465,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x46b8b3160>, <matplotlib.lines.Line2D object at 0x46b8b30a0>)",,2023-02-18 15:10:30.076000+00:00
WW504,0.10676507750861343,0.41983750110596685,22,0.08799999999979491,20481,81.92399999980907,0.08799999999979491,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x46dbe5c40>, <matplotlib.lines.Line2D object at 0x46dbe5b80>)",,2023-02-18 15:10:31.088000+00:00
LS407,0.027770070924625818,0.4981825591675087,-343,-1.3719999999968024,20481,81.92399999980907,-1.3719999999968024,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x46ff2f190>, <matplotlib.lines.Line2D object at 0x46ff2f0d0>)",,2023-02-18 15:10:29.628000+00:00
VN106,0.009112135992394995,0.502587830192663,-622,-2.4879999999942015,20481,81.92399999980907,-2.4879999999942015,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x47225dbe0>, <matplotlib.lines.Line2D object at 0x47225db20>)",,2023-02-18 15:10:28.512000+00:00
VA308,0.04702392868484839,0.5078980028546128,-129,-0.5159999999987974,20481,81.92399999980907,-0.5159999999987974,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4745a1280>, <matplotlib.lines.Line2D object at 0x4745a11c0>)",,2023-02-18 15:10:30.484000+00:00
BR604,0.003842910587560603,0.018570643493209173,-93,-1.125,20481,81.92399999980907,-0.371999999999133,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4768da790>, <matplotlib.lines.Line2D object at 0x4768da6d0>)",2023-02-18 15:10:53.875000+00:00,2023-02-18 15:10:29.875000+00:00
VN108,0.018588681179382876,0.5256167442786829,-452,-1.8079999999957863,20481,81.92399999980907,-1.8079999999957863,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x478c232b0>, <matplotlib.lines.Line2D object at 0x478c231f0>)",,2023-02-18 15:10:29.192000+00:00
VA305,0.007912636702644244,0.05483268389473675,1199,-1.65234375,20481,81.92399999980907,4.7959999999888225,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x47af55d00>, <matplotlib.lines.Line2D object at 0x47af55c40>)",2023-02-18 15:10:53.347656250+00:00,2023-02-18 15:10:29.347656250+00:00
LS408,0.03159255029380907,0.10893933913010131,1250,-1.38671875,20481,81.92399999980907,4.999999999988347,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x47d29c0a0>, <matplotlib.lines.Line2D object at 0x47d28ffa0>)",2023-02-18 15:10:53.613281250+00:00,2023-02-18 15:10:29.613281250+00:00
BR603,0.0811589692977021,,-3496,,20481,81.92399999980907,-13.98399999996741,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x47f5caf10>, <matplotlib.lines.Line2D object at 0x47f5cae50>)",,
WW503,0.06417533063594294,,2708,,20481,81.92399999980907,10.831999999974755,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x481908c40>, <matplotlib.lines.Line2D object at 0x481908b80>)",,
PC707,0.0649165304307099,0.021771501922455555,-662,-1.828125,20481,81.92399999980907,-2.6479999999938286,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x483c46a60>, <matplotlib.lines.Line2D object at 0x483c469a0>)",2023-02-18 15:10:53.171875+00:00,2023-02-18 15:10:29.171875+00:00
VN107,0.02210225272499539,0.025233356967961567,-330,-2.046875,20481,81.92399999980907,-1.3199999999969236,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x485f7d9d0>, <matplotlib.lines.Line2D object at 0x485f7d910>)",2023-02-18 15:10:52.953125+00:00,2023-02-18 15:10:28.953125+00:00
VN201,0.00815237687726118,0.02501346454435443,-334,-0.546875,20481,81.92399999980907,-1.3359999999968863,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4882bc580>, <matplotlib.lines.Line2D object at 0x4882bc4c0>)",2023-02-18 15:10:54.453125+00:00,2023-02-18 15:10:30.453125+00:00
BR605,0.1750552033565426,0.2997508799190475,-384,-1.5359999999964202,20481,81.92399999980907,-1.5359999999964202,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x48a5fa5e0>, <matplotlib.lines.Line2D object at 0x48a5fa520>)",,2023-02-18 15:10:29.464000+00:00
BR606,0.0063603311280613795,0.021502806610065674,-106,-1.14453125,20481,81.92399999980907,-0.42399999999901183,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x48c935760>, <matplotlib.lines.Line2D object at 0x48c9356a0>)",2023-02-18 15:10:53.855468750+00:00,2023-02-18 15:10:29.855468750+00:00
VA306,0.007776214728540864,0.3703191025701539,-426,-1.7039999999960287,20481,81.92399999980907,-1.7039999999960287,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x48ec6ed90>, <matplotlib.lines.Line2D object at 0x48ec6ecd0>)",,2023-02-18 15:10:29.296000+00:00
BR607,0.007817838612604218,0.3849828361990041,-604,-2.4159999999943693,20481,81.92399999980907,-2.4159999999943693,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x490fb4130>, <matplotlib.lines.Line2D object at 0x490fb4070>)",,2023-02-18 15:10:28.584000+00:00
WW501,0.10552738876394305,0.026696811412538723,-183,-1.51953125,20481,81.92399999980907,-0.731999999998294,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4932e4700>, <matplotlib.lines.Line2D object at 0x4932e4640>)",2023-02-18 15:10:53.480468750+00:00,2023-02-18 15:10:29.480468750+00:00
LS410,0.004904499220668898,0.01612713902554376,-132,-1.2734375,20481,81.92399999980907,-0.5279999999987695,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x495620ca0>, <matplotlib.lines.Line2D object at 0x495620be0>)",2023-02-18 15:10:53.726562500+00:00,2023-02-18 15:10:29.726562500+00:00
LS401,0.004120521344105906,0.028222323125875744,1198,-1.5703125,20481,81.92399999980907,4.791999999988832,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x49796d160>, <matplotlib.lines.Line2D object at 0x49796d0a0>)",2023-02-18 15:10:53.429687500+00:00,2023-02-18 15:10:29.429687500+00:00
VN205,0.00597022249097828,0.4035746642352047,-297,-1.1879999999972313,20481,81.92399999980907,-1.1879999999972313,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x499c9aeb0>, <matplotlib.lines.Line2D object at 0x499c9adf0>)",,2023-02-18 15:10:29.812000+00:00
VN206,0.03406626588804472,0.4095693118793134,-215,-0.8599999999979957,20481,81.92399999980907,-0.8599999999979957,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x49bfd98b0>, <matplotlib.lines.Line2D object at 0x49bfd97f0>)",,2023-02-18 15:10:30.140000+00:00
PC701,0.1971033660012791,0.41560967977510593,-378,-1.5119999999964762,20481,81.92399999980907,-1.5119999999964762,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x49e317d30>, <matplotlib.lines.Line2D object at 0x49e317c70>)",,2023-02-18 15:10:29.488000+00:00
VN202,0.010061663988947953,0.021134100170506973,954,-2.57421875,20481,81.92399999980907,3.8159999999911065,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4a06538e0>, <matplotlib.lines.Line2D object at 0x4a0653820>)",2023-02-18 15:10:52.425781250+00:00,2023-02-18 15:10:28.425781250+00:00
VA301,0.010450677537170787,0.4367774000803534,-169,-0.6759999999984245,20481,81.92399999980907,-0.6759999999984245,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4a2990b20>, <matplotlib.lines.Line2D object at 0x4a2990a60>)",,2023-02-18 15:10:30.324000+00:00
LS402,0.029112618174154288,0.6775053671383611,-535,-2.1399999999950126,20481,81.92399999980907,-2.1399999999950126,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4a4cdb070>, <matplotlib.lines.Line2D object at 0x4a4ccaf70>)",,2023-02-18 15:10:28.860000+00:00
WW506,0.007696128232373578,0.5591484718300889,-290,-1.1599999999972965,20481,81.92399999980907,-1.1599999999972965,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4a7009e50>, <matplotlib.lines.Line2D object at 0x4a7009d90>)",,2023-02-18 15:10:29.840000+00:00
VN101,0.003047506974741288,0.5399644328125157,-321,-1.2839999999970075,20481,81.92399999980907,-1.2839999999970075,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4a93498e0>, <matplotlib.lines.Line2D object at 0x4a9349820>)",,2023-02-18 15:10:29.716000+00:00
VN208,0.01164622519233901,0.3954345034645507,71,0.2839999999993381,20481,81.92399999980907,0.2839999999993381,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4ab68a400>, <matplotlib.lines.Line2D object at 0x4ab68a340>)",,2023-02-18 15:10:31.284000+00:00
VN102,0.005869206255554575,0.4892337562899159,-283,-1.1319999999973618,20481,81.92399999980907,-1.1319999999973618,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4ad9c47f0>, <matplotlib.lines.Line2D object at 0x4ad9c4730>)",,2023-02-18 15:10:29.868000+00:00
PC702,0.0036244672089469653,0.05496675570699605,-226,-1.65625,20481,81.92399999980907,-0.9039999999978932,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4afd063a0>, <matplotlib.lines.Line2D object at 0x4afd062e0>)",2023-02-18 15:10:53.343750+00:00,2023-02-18 15:10:29.343750+00:00
WW507,0.1789998861821742,0.3816301912066675,-367,-1.4679999999965787,20481,81.92399999980907,-1.4679999999965787,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4b203f8b0>, <matplotlib.lines.Line2D object at 0x4b203f7f0>)",,2023-02-18 15:10:29.532000+00:00
VA302,0.013975529122696326,0.02269568850554878,-361,-2.2265625,20481,81.92399999980907,-1.4439999999966346,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4b437f340>, <matplotlib.lines.Line2D object at 0x4b437f280>)",2023-02-18 15:10:52.773437500+00:00,2023-02-18 15:10:28.773437500+00:00
VN203,0.009437902410221612,0.3680713129064093,-501,-2.0039999999953295,20481,81.92399999980907,-2.0039999999953295,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4b66afe20>, <matplotlib.lines.Line2D object at 0x4b66afd60>)",,2023-02-18 15:10:28.996000+00:00
VA304,0.3137097477667234,0.445628957836189,-194,-0.7759999999981915,20481,81.92399999980907,-0.7759999999981915,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4b89e5d00>, <matplotlib.lines.Line2D object at 0x4b89e5c40>)",,2023-02-18 15:10:30.224000+00:00
PC703,0.008859969031636375,0.019662068653204075,1069,-2.15625,20481,81.92399999980907,4.275999999990034,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4bad302e0>, <matplotlib.lines.Line2D object at 0x4bad30220>)",2023-02-18 15:10:52.843750+00:00,2023-02-18 15:10:28.843750+00:00
VN103,0.01762257483239108,0.7126989376488118,-173,-0.6919999999983872,20481,81.92399999980907,-0.6919999999983872,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4bd06e070>, <matplotlib.lines.Line2D object at 0x4bd05ff70>)",,2023-02-18 15:10:30.308000+00:00
LS404,0.08536020818734213,,-321,,20481,81.92399999980907,-1.2839999999970075,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4bf3a4a30>, <matplotlib.lines.Line2D object at 0x4bf3a4970>)",,
PC704,0.00865311419215395,0.422582147888865,-324,-1.2959999999969796,20481,81.92399999980907,-1.2959999999969796,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4c16e64f0>, <matplotlib.lines.Line2D object at 0x4c16e6430>)",,2023-02-18 15:10:29.704000+00:00
VN207,0.027614197931701133,0.44296843632377675,-449,-1.7959999999958143,20481,81.92399999980907,-1.7959999999958143,"(array([-10240, -10239, -10238, ...,  10238,  10239,  10240]), array([0., 0., 0., ..., 0., 0., 0.]), <matplotlib.collections.LineCollection object at 0x4c3a18fa0>, <matplotlib.lines.Line2D object at 0x4c3a18ee0>)",,2023-02-18 15:10:29.204000+00:00
